-2.9543e-07,-4.9793e-07,-5.7692e-07,-4.9537e-07,-1.9471e-07
-2.823e-07,-4.9422e-07,-5.6969e-07,-4.9498e-07,-1.7203e-07
-2.9787e-07,-4.883e-07,-5.6529e-07,-4.9337e-07,-1.8282e-07
-2.9704e-07,-4.9249e-07,-5.6781e-07,-4.7666e-07,-1.9522e-07
-2.9957e-07,-4.9144e-07,-5.6915e-07,-4.9513e-07,-1.7707e-07
-2.9788e-07,-4.9047e-07,-5.7204e-07,-4.8792e-07,-1.907e-07
-2.9773e-07,-4.8533e-07,-5.624e-07,-4.9422e-07,-1.9064e-07
-2.9954e-07,-4.9658e-07,-5.8773e-07,-4.8587e-07,-1.8352e-07
-2.9495e-07,-4.9617e-07,-5.8065e-07,-4.7774e-07,-1.8973e-07
-3.014e-07,-5.0496e-07,-5.697e-07,-4.8255e-07,-1.9759e-07
-2.8997e-07,-4.9262e-07,-5.5397e-07,-4.8285e-07,-1.9147e-07
-2.8481e-07,-4.9887e-07,-5.6872e-07,-4.7611e-07,-1.8011e-07
-2.9487e-07,-5.0492e-07,-5.5566e-07,-4.9894e-07,-1.9329e-07
-3.0125e-07,-5.0846e-07,-5.7325e-07,-4.7123e-07,-1.8358e-07
-2.9187e-07,-5.0464e-07,-5.6651e-07,-4.8683e-07,-1.8346e-07
-3.0607e-07,-5.0381e-07,-5.7539e-07,-4.7266e-07,-1.868e-07
-2.8569e-07,-5.0525e-07,-5.6631e-07,-4.8359e-07,-1.9379e-07
-3.0765e-07,-5.1399e-07,-5.7192e-07,-4.7774e-07,-1.8757e-07
-2.9363e-07,-5.0246e-07,-5.8059e-07,-4.654e-07,-1.7868e-07
-2.9736e-07,-5.1496e-07,-5.5827e-07,-4.7516e-07,-1.9267e-07
-2.8668e-07,-4.9959e-07,-5.8693e-07,-4.7254e-07,-1.7903e-07
-2.9588e-07,-5.0269e-07,-5.7424e-07,-4.6859e-07,-1.7512e-07
-2.926e-07,-5.2183e-07,-5.7589e-07,-4.6642e-07,-1.7073e-07
-3.0407e-07,-5.1168e-07,-5.7581e-07,-4.6034e-07,-1.712e-07
-2.8775e-07,-5.1608e-07,-5.7713e-07,-4.7317e-07,-1.6328e-07
-2.9977e-07,-5.2625e-07,-5.7368e-07,-4.5212e-07,-1.6862e-07
-2.9793e-07,-5.1784e-07,-5.7456e-07,-4.567e-07,-1.6485e-07
-2.8643e-07,-5.0914e-07,-5.7908e-07,-4.6006e-07,-1.6887e-07
-2.9606e-07,-5.1503e-07,-5.8834e-07,-4.6456e-07,-1.7164e-07
-2.9354e-07,-5.2094e-07,-5.8438e-07,-4.492e-07,-1.7431e-07
-2.8902e-07,-5.2138e-07,-5.797e-07,-4.5114e-07,-1.7394e-07
-3.0467e-07,-5.1844e-07,-5.7275e-07,-4.4413e-07,-1.581e-07
-2.9614e-07,-5.3329e-07,-5.7426e-07,-4.4881e-07,-1.7518e-07
-2.9977e-07,-5.2179e-07,-5.7944e-07,-4.5462e-07,-1.6189e-07
-3.0035e-07,-5.3345e-07,-5.7566e-07,-4.4021e-07,-1.708e-07
-3.0229e-07,-5.321e-07,-5.8217e-07,-4.2683e-07,-1.719e-07
-3.064e-07,-5.3812e-07,-5.7091e-07,-4.2571e-07,-1.5836e-07
-2.8723e-07,-5.3146e-07,-5.7167e-07,-4.2475e-07,-1.7282e-07
-2.9015e-07,-5.2517e-07,-5.6826e-07,-4.3207e-07,-1.6219e-07
-2.9958e-07,-5.355e-07,-5.7465e-07,-4.1997e-07,-1.5649e-07
-2.9064e-07,-5.3276e-07,-5.6997e-07,-4.2205e-07,-1.5536e-07
-2.9187e-07,-5.2887e-07,-5.7066e-07,-4.1007e-07,-1.5358e-07
-3.0156e-07,-5.2559e-07,-5.8327e-07,-4.1669e-07,-1.5797e-07
-2.9874e-07,-5.3555e-07,-5.61e-07,-4.17e-07,-1.6803e-07
-2.9694e-07,-5.3458e-07,-5.7504e-07,-4.116e-07,-1.5865e-07
-2.9713e-07,-5.4296e-07,-5.6074e-07,-4.0322e-07,-1.6821e-07
-2.9821e-07,-5.3493e-07,-5.7138e-07,-3.9681e-07,-1.508e-07
-2.9697e-07,-5.4943e-07,-5.6386e-07,-3.9652e-07,-1.468e-07
-2.9713e-07,-5.4083e-07,-5.6344e-07,-3.9291e-07,-1.6278e-07
-3.0457e-07,-5.4287e-07,-5.7008e-07,-3.853e-07,-1.4008e-07
-3.061e-07,-5.3075e-07,-5.6799e-07,-3.8027e-07,-1.4767e-07
-3.0399e-07,-5.5067e-07,-5.5415e-07,-3.6898e-07,-1.3539e-07
-2.9549e-07,-5.4661e-07,-5.5493e-07,-3.7299e-07,-1.4975e-07
-2.9568e-07,-5.4378e-07,-5.4599e-07,-3.7254e-07,-1.414e-07
-2.925e-07,-5.3009e-07,-5.4485e-07,-3.8015e-07,-1.2333e-07
-3.0394e-07,-5.4872e-07,-5.4319e-07,-3.6636e-07,-1.3353e-07
-2.9886e-07,-5.4987e-07,-5.4219e-07,-3.6515e-07,-1.4189e-07
-2.9825e-07,-5.5446e-07,-5.3694e-07,-3.6215e-07,-1.3052e-07
-3.0125e-07,-5.4508e-07,-5.3327e-07,-3.5245e-07,-1.3311e-07
-3.075e-07,-5.5804e-07,-5.3662e-07,-3.505e-07,-1.3928e-07
-3.0477e-07,-5.5283e-07,-5.3143e-07,-3.4289e-07,-1.2991e-07
-3.0779e-07,-5.54e-07,-5.3514e-07,-3.3405e-07,-1.2185e-07
-2.9799e-07,-5.685e-07,-5.3274e-07,-3.2797e-07,-1.2358e-07
-3.0766e-07,-5.7161e-07,-5.2913e-07,-3.3044e-07,-1.2953e-07
-2.9774e-07,-5.624e-07,-5.2566e-07,-3.3133e-07,-1.2582e-07
-2.9536e-07,-5.5468e-07,-5.2338e-07,-3.1497e-07,-1.2194e-07
-3.1037e-07,-5.5559e-07,-5.1094e-07,-3.157e-07,-1.2394e-07
-3.1108e-07,-5.5385e-07,-5.1365e-07,-3.1848e-07,-1.2693e-07
-2.9717e-07,-5.5919e-07,-4.9531e-07,-3.1107e-07,-1.3104e-07
-3.0121e-07,-5.5031e-07,-4.9556e-07,-3.0393e-07,-1.1369e-07
-2.955e-07,-5.6683e-07,-5.0726e-07,-2.9833e-07,-1.3052e-07
-2.9927e-07,-5.6196e-07,-4.9185e-07,-2.9172e-07,-1.1525e-07
-3.064e-07,-5.6109e-07,-4.8758e-07,-2.9934e-07,-1.1224e-07
-3.0287e-07,-5.6084e-07,-4.8716e-07,-2.8859e-07,-1.138e-07
-3.0243e-07,-5.6745e-07,-4.8983e-07,-2.9527e-07,-1.0491e-07
-2.9374e-07,-5.6675e-07,-4.8165e-07,-2.856e-07,-1.0593e-07
-2.9398e-07,-5.5987e-07,-4.9179e-07,-2.8927e-07,-1.0432e-07
-2.8638e-07,-5.5119e-07,-4.7768e-07,-2.8154e-07,-1.1185e-07
-3.0997e-07,-5.4274e-07,-4.6779e-07,-2.7272e-07,-1.0645e-07
-2.9777e-07,-5.5072e-07,-4.7325e-07,-2.757e-07,-1.0635e-07
-3.0408e-07,-5.6231e-07,-4.6461e-07,-2.6865e-07,-1.0128e-07
-3.0977e-07,-5.4201e-07,-4.5113e-07,-2.6528e-07,-9.4815e-08
-2.889e-07,-5.5198e-07,-4.6225e-07,-2.4367e-07,-1.0338e-07
-3.0201e-07,-5.5405e-07,-4.4584e-07,-2.4753e-07,-1.0521e-07
-2.9894e-07,-5.457e-07,-4.5304e-07,-2.4971e-07,-9.2277e-08
-3.0747e-07,-5.6106e-07,-4.4204e-07,-2.5131e-07,-9.992e-08
-3.0313e-07,-5.3855e-07,-4.4284e-07,-2.435e-07,-9.4279e-08
-3.029e-07,-5.5085e-07,-4.3975e-07,-2.3055e-07,-8.8296e-08
-3.0534e-07,-5.4647e-07,-4.3702e-07,-2.2318e-07,-9.0219e-08
-2.8881e-07,-5.2568e-07,-4.3909e-07,-2.3369e-07,-9.5285e-08
-2.9931e-07,-5.3671e-07,-4.326e-07,-2.2498e-07,-9.1125e-08
-2.9966e-07,-5.378e-07,-4.259e-07,-2.2332e-07,-8.7239e-08
-2.973e-07,-5.2532e-07,-4.2267e-07,-2.2741e-07,-9.2937e-08
-2.9906e-07,-5.2159e-07,-4.2574e-07,-2.2029e-07,-8.3178e-08
-2.9441e-07,-5.2387e-07,-4.2184e-07,-2.1846e-07,-9.4986e-08
-2.9124e-07,-5.1627e-07,-4.0561e-07,-1.9847e-07,-9.5925e-08
-2.9195e-07,-5.2252e-07,-4.0904e-07,-1.9786e-07,-8.0057e-08
-2.9684e-07,-5.267e-07,-4.042e-07,-1.9312e-07,-8.4864e-08
-2.9593e-07,-5.0947e-07,-4.0157e-07,-1.9493e-07,-8.4272e-08
-3.0202e-07,-5.0149e-07,-4.0116e-07,-1.8745e-07,-8.3589e-08
-2.9123e-07,-5.1057e-07,-3.9262e-07,-1.8884e-07,-7.8852e-08
-3.1192e-07,-4.9932e-07,-4.0381e-07,-1.9574e-07,-8.893e-08
-2.989e-07,-4.8305e-07,-3.8698e-07,-1.9125e-07,-9.5909e-08
-2.896e-07,-5.0371e-07,-3.8526e-07,-1.8808e-07,-7.3645e-08
-3.0031e-07,-4.8895e-07,-3.7556e-07,-1.7401e-07,-7.6754e-08
-3.0287e-07,-4.9109e-07,-3.8473e-07,-1.757e-07,-6.7058e-08
-2.9209e-07,-4.8418e-07,-3.8136e-07,-1.6771e-07,-8.3378e-08
-2.9247e-07,-4.8567e-07,-3.6774e-07,-1.6449e-07,-6.8652e-08
-2.9267e-07,-4.7732e-07,-3.6637e-07,-1.604e-07,-7.193e-08
-3.0303e-07,-4.7587e-07,-3.6251e-07,-1.4572e-07,-7.047e-08
-2.9827e-07,-4.6982e-07,-3.4539e-07,-1.5051e-07,-6.4975e-08
-2.9151e-07,-4.6558e-07,-3.4508e-07,-1.4106e-07,-5.7466e-08
-2.8901e-07,-4.6365e-07,-3.4427e-07,-1.4349e-07,-5.785e-08
-3.0807e-07,-4.6153e-07,-3.4703e-07,-1.364e-07,-6.318e-08
-2.9763e-07,-4.5366e-07,-3.5868e-07,-1.3866e-07,-6.1304e-08
-3.003e-07,-4.4796e-07,-3.3065e-07,-1.3961e-07,-6.9494e-08
-2.908e-07,-4.4571e-07,-3.3667e-07,-1.2639e-07,-6.3668e-08
-2.9764e-07,-4.4586e-07,-3.196e-07,-1.1542e-07,-6.8922e-08
-2.7714e-07,-4.2875e-07,-3.2323e-07,-1.1582e-07,-7.3663e-08
-3.031e-07,-4.3312e-07,-3.1893e-07,-1.2537e-07,-5.883e-08
-3.0115e-07,-4.2636e-07,-3.2739e-07,-1.0638e-07,-5.973e-08
-2.9839e-07,-4.1345e-07,-3.2757e-07,-1.0414e-07,-6.0771e-08
-2.8693e-07,-4.1974e-07,-3.2212e-07,-1.0052e-07,-6.6322e-08
-2.9429e-07,-4.2828e-07,-2.9834e-07,-1.0374e-07,-6.0081e-08
-2.8161e-07,-4.1202e-07,-3.1219e-07,-1.154e-07,-5.8003e-08
-3.0149e-07,-4.2949e-07,-3.1028e-07,-1.0726e-07,-4.7902e-08
-3.0714e-07,-4.0196e-07,-2.9403e-07,-7.9989e-08,-5.1455e-08
-2.9815e-07,-3.9722e-07,-2.8584e-07,-8.7742e-08,-5.3831e-08
-2.8694e-07,-3.9902e-07,-2.8988e-07,-7.4398e-08,-3.9199e-08
-2.8484e-07,-3.96e-07,-2.8312e-07,-7.2869e-08,-3.4339e-08
-2.8199e-07,-3.9497e-07,-2.7215e-07,-9.067e-08,-4.3402e-08
-2.9905e-07,-3.7443e-07,-2.6903e-07,-8.2827e-08,-5.3222e-08
-2.9321e-07,-3.8729e-07,-2.6788e-07,-6.1071e-08,-5.112e-08
-2.869e-07,-3.8842e-07,-2.7196e-07,-5.8106e-08,-6.1591e-08
-2.8259e-07,-3.7794e-07,-2.7005e-07,-6.2607e-08,-4.1124e-08
-2.8845e-07,-3.8051e-07,-2.6237e-07,-6.1129e-08,-5.0207e-08
-2.9127e-07,-3.7189e-07,-2.5899e-07,-5.78e-08,-3.983e-08
-2.81e-07,-3.668e-07,-2.4512e-07,-5.9028e-08,-4.6152e-08
-2.9659e-07,-3.5995e-07,-2.5686e-07,-4.7819e-08,-4.1488e-08
-2.9079e-07,-3.5878e-07,-2.549e-07,-6.1124e-08,-4.9784e-08
-2.8307e-07,-3.5492e-07,-2.4369e-07,-5.1708e-08,-3.6787e-08
-2.9445e-07,-3.5484e-07,-2.3911e-07,-2.5837e-08,-4.5582e-08
-2.8802e-07,-3.3263e-07,-2.3101e-07,-2.7341e-08,-4.6351e-08
-2.967e-07,-3.4667e-07,-2.3119e-07,-3.2967e-08,-2.9692e-08
-2.9092e-07,-3.4712e-07,-2.2196e-07,-3.9365e-08,-3.4822e-08
-2.899e-07,-3.4227e-07,-2.264e-07,-3.8252e-08,-3.7138e-08
-2.9982e-07,-3.3969e-07,-2.3804e-07,-2.2415e-08,-2.7776e-08
-2.8282e-07,-3.2582e-07,-2.0827e-07,-1.862e-08,-4.2485e-08
-2.8651e-07,-3.2623e-07,-2.2034e-07,-2.8063e-08,-2.8487e-08
-2.9889e-07,-3.0772e-07,-2.1495e-07,-2.2417e-08,-2.9411e-08
-2.7668e-07,-3.1223e-07,-2.0395e-07,-9.7814e-09,-2.1456e-08
-2.8803e-07,-3.3168e-07,-2.0122e-07,-1.3305e-08,-2.3397e-08
-2.8666e-07,-3.1084e-07,-2.1567e-07,7.19e-09,-3.4584e-08
-2.8171e-07,-3.0669e-07,-1.9335e-07,-4.3326e-09,-2.9131e-08
-2.8474e-07,-3.0461e-07,-1.8767e-07,-3.1762e-10,-2.9005e-08
-2.7968e-07,-3.1193e-07,-1.8871e-07,4.1744e-09,-2.5031e-08
-2.8956e-07,-3.0152e-07,-1.8868e-07,-4.9238e-09,-3.4544e-08
-2.9165e-07,-3.0666e-07,-1.8849e-07,4.0599e-09,-2.8696e-08
-2.8173e-07,-2.9068e-07,-1.8432e-07,7.9039e-09,-2.5073e-08
-2.8756e-07,-2.9072e-07,-1.7492e-07,1.0895e-08,-2.7511e-08
-2.9745e-07,-2.9348e-07,-1.8282e-07,1.6957e-08,-3.3273e-08
-2.7883e-07,-2.7721e-07,-1.825e-07,2.1103e-08,-1.7474e-08
-2.8481e-07,-2.7615e-07,-1.7357e-07,6.5912e-10,-1.6066e-08
-2.8923e-07,-2.7771e-07,-1.7026e-07,2.0909e-08,-2.089e-08
-2.9962e-07,-2.6837e-07,-1.6994e-07,2.8989e-08,-1.3976e-08
-2.9178e-07,-2.8196e-07,-1.6292e-07,2.19e-08,-2.7215e-08
-2.7334e-07,-2.6573e-07,-1.6046e-07,2.564e-08,-2.1976e-08
-2.9996e-07,-2.7136e-07,-1.6348e-07,2.4544e-08,-1.8771e-08
-2.8036e-07,-2.7043e-07,-1.598e-07,3.8752e-08,-2.6816e-08
-2.8556e-07,-2.5954e-07,-1.5633e-07,3.2375e-08,-2.3286e-08
-2.9507e-07,-2.6237e-07,-1.5048e-07,3.3175e-08,-4.4537e-08
-2.8175e-07,-2.6256e-07,-1.3805e-07,4.1104e-08,-2.6528e-08
-2.8889e-07,-2.4257e-07,-1.5832e-07,4.3402e-08,-2.2614e-08
-3.0388e-07,-2.5819e-07,-1.4479e-07,4.3382e-08,-1.941e-08
-2.8599e-07,-2.5919e-07,-1.37e-07,3.894e-08,-1.8992e-08
-2.7615e-07,-2.5004e-07,-1.3824e-07,4.6599e-08,-2.9998e-08
-2.9396e-07,-2.5241e-07,-1.4412e-07,4.8336e-08,-2.7727e-08
-2.9333e-07,-2.4353e-07,-1.3447e-07,5.4736e-08,-3.3867e-08
-2.9352e-07,-2.3528e-07,-1.2731e-07,5.1257e-08,-2.3419e-08
-2.8367e-07,-2.4117e-07,-1.3919e-07,4.9056e-08,-3.1476e-08
-2.9098e-07,-2.4186e-07,-1.4296e-07,5.6947e-08,-3.9457e-08
-3.0656e-07,-2.4033e-07,-1.2807e-07,5.4778e-08,-2.1008e-08
-2.8251e-07,-2.3849e-07,-1.137e-07,5.6648e-08,-8.6716e-09
-2.913e-07,-2.2779e-07,-1.3001e-07,6.3663e-08,-2.1741e-08
-2.9258e-07,-2.212e-07,-1.4101e-07,5.6181e-08,-3.0193e-08
-3.0087e-07,-2.1819e-07,-1.2827e-07,5.8562e-08,-3.6336e-08
-3.0504e-07,-2.1488e-07,-1.1636e-07,6.842e-08,-2.6034e-08
-2.9327e-07,-2.096e-07,-1.3066e-07,5.6314e-08,-3.3592e-08
-2.8884e-07,-2.1688e-07,-1.1667e-07,6.131e-08,-4.4096e-08
-2.9178e-07,-2.1553e-07,-1.2612e-07,7.662e-08,-4.996e-08
-2.903e-07,-2.043e-07,-1.2881e-07,6.5548e-08,-2.9832e-08
-2.9705e-07,-2.1222e-07,-1.1783e-07,6.9505e-08,-4.2674e-08
-2.9245e-07,-2.0341e-07,-1.2139e-07,6.1681e-08,-2.5696e-08
-3.0028e-07,-2.0531e-07,-1.1712e-07,6.2172e-08,-4.5564e-08
-2.9331e-07,-2.1097e-07,-1.091e-07,6.5512e-08,-4.3107e-08
-2.9293e-07,-2.1161e-07,-1.058e-07,5.689e-08,-3.3795e-08
-2.9283e-07,-2.1263e-07,-1.0966e-07,6.2216e-08,-3.7362e-08
-2.9608e-07,-2.0472e-07,-1.0848e-07,5.0229e-08,-4.2422e-08
-3.0804e-07,-2.104e-07,-1.082e-07,5.6934e-08,-3.4063e-08
-2.9552e-07,-2.0193e-07,-1.1178e-07,6.6403e-08,-4.9152e-08
-3.0725e-07,-2.0498e-07,-1.0659e-07,5.682e-08,-3.5304e-08
-2.9385e-07,-2.0203e-07,-1.0669e-07,6.9119e-08,-5.0376e-08
-3.0328e-07,-2.0412e-07,-1.1569e-07,6.7162e-08,-4.923e-08
-3.0104e-07,-1.9165e-07,-1.0517e-07,4.9268e-08,-5.4794e-08
-2.935e-07,-1.7868e-07,-1.1127e-07,5.0833e-08,-5.2648e-08
-2.9905e-07,-1.9619e-07,-1.1536e-07,6.7592e-08,-4.4543e-08
-2.9746e-07,-1.9083e-07,-1.0914e-07,4.5948e-08,-5.5349e-08
-2.9968e-07,-1.9134e-07,-1.0447e-07,4.4092e-08,-4.2308e-08
-3.0907e-07,-1.9402e-07,-1.2577e-07,5.5293e-08,-5.4416e-08
-2.8588e-07,-1.9094e-07,-1.0899e-07,4.8469e-08,-6.2503e-08
-3.014e-07,-1.9135e-07,-1.2357e-07,6.7192e-08,-6.0633e-08
-3.0201e-07,-1.8814e-07,-9.7133e-08,5.9322e-08,-6.6671e-08
-2.9346e-07,-1.9149e-07,-1.0665e-07,3.8697e-08,-6.887e-08
-2.8439e-07,-1.8997e-07,-1.1225e-07,4.405e-08,-6.6182e-08
-3.0666e-07,-1.8708e-07,-1.0288e-07,4.8497e-08,-6.9801e-08
-3.1178e-07,-1.8985e-07,-1.106e-07,5.0195e-08,-6.8451e-08
-3.0047e-07,-1.8171e-07,-1.1596e-07,4.2692e-08,-7.6841e-08
-2.9421e-07,-1.7991e-07,-1.2067e-07,4.2791e-08,-7.0612e-08
-2.9759e-07,-2.0023e-07,-1.0234e-07,5.9212e-08,-7.8502e-08
-2.9693e-07,-1.9035e-07,-1.1405e-07,5.2629e-08,-7.6392e-08
-3.0577e-07,-1.9298e-07,-1.1146e-07,4.6964e-08,-8.0225e-08
-3.0198e-07,-1.8625e-07,-1.0715e-07,5.703e-08,-8.8515e-08
-2.9325e-07,-1.9207e-07,-1.1959e-07,3.9103e-08,-8.9491e-08
-2.9115e-07,-1.8724e-07,-1.2139e-07,4.1872e-08,-9.8617e-08
-2.9918e-07,-1.9161e-07,-1.2077e-07,2.9808e-08,-9.6642e-08
-2.9491e-07,-1.8523e-07,-1.0802e-07,3.8515e-08,-9.9068e-08
-3.0467e-07,-1.8818e-07,-1.1313e-07,2.913e-08,-9.5741e-08
-2.9413e-07,-1.9296e-07,-1.1582e-07,3.7482e-08,-1.1744e-07
-2.9721e-07,-1.9144e-07,-1.1309e-07,2.524e-08,-9.0811e-08
-3.0227e-07,-1.7864e-07,-1.2654e-07,1.8247e-08,-1.1412e-07
-3.0351e-07,-1.8405e-07,-1.2643e-07,1.7744e-08,-9.9951e-08
-2.8271e-07,-1.7912e-07,-1.2406e-07,1.2505e-08,-1.2146e-07
-2.9314e-07,-1.8958e-07,-1.2373e-07,1.6767e-08,-1.0465e-07
-2.8718e-07,-1.9007e-07,-1.174e-07,9.7836e-09,-1.2803e-07
-2.9284e-07,-1.9661e-07,-1.1379e-07,1.9176e-08,-1.1781e-07
-2.841e-07,-1.869e-07,-1.2487e-07,1.2289e-08,-1.3499e-07
-2.8792e-07,-1.8651e-07,-1.2832e-07,-7.2751e-11,-1.1743e-07
-2.9165e-07,-1.9266e-07,-1.1691e-07,9.928e-09,-1.3125e-07
-2.9513e-07,-1.8527e-07,-1.4469e-07,1.4657e-08,-1.3431e-07
-2.9236e-07,-1.8404e-07,-1.1559e-07,-2.0373e-09,-1.2668e-07
-2.9365e-07,-1.8778e-07,-1.1879e-07,1.957e-09,-1.2702e-07
-2.7253e-07,-1.8184e-07,-1.2703e-07,-9.6277e-09,-1.3312e-07
-2.8504e-07,-1.8435e-07,-1.2958e-07,-1.4813e-08,-1.3766e-07
-2.7658e-07,-1.9767e-07,-1.2714e-07,-8.009e-09,-1.3601e-07
-2.7979e-07,-1.828e-07,-1.3382e-07,-1.2687e-08,-1.4782e-07
-2.7684e-07,-1.8891e-07,-1.2631e-07,-2.9676e-09,-1.3761e-07
